stage,observations,mean_ms,median_ms,p95_ms,min_ms,max_ms
entity_link,1800,6.21868811111363,2.22784999994019,25.181554999994656,0.011800000038419967,57.87460000010469
local_subgraph_1_2_hop,1800,16.932516499998655,6.149799999889183,94.34901999993482,0.00389999991057266,367.48179999995045
semantic_audit,1800,0.21087538888827517,0.19524999993336678,0.34553500008769333,0.06410000014511752,2.804100000048493
end_to_end_kg_audit,1800,23.363265499999418,11.132099999940692,103.81912500010833,0.1190000000406144,388.5367000000315
alias_index_load,3,5046.394366666694,5082.423199999994,5157.761570000002,4890.627400000085,5166.132500000003
graph_load,3,26454.38649999998,26495.083199999954,26729.30864999994,26112.74260000005,26755.333699999937
